id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1607165989380292608,1607165989380292608,2022-12-26 07:06:46 SE Asia Standard Time,2022-12-26,07:06:46,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] fh only, mau nanya dong kak. apa ya konsekuensinya hukum jika penggeledahan dan penyitaan tidak dilengkapi izin ketua pengadilan? makasii",in,[],[],[],1,0,0,[],[],https://twitter.com/collegemenfess/status/1607165989380292608,False,,0,,,,,,,,[],,,,
1607163989674590209,1607163989674590209,2022-12-26 06:58:49 SE Asia Standard Time,2022-12-26,06:58:49,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] dimana tempat kalian berkeluh kesah soal kehidupan kampus, atau tempat curhat terdebest kalian buat ngeluhin perkuliahan?",in,[],[],[],43,1,12,[],[],https://twitter.com/collegemenfess/status/1607163989674590209,False,,0,,,,,,,,[],,,,
1607163313649246208,1607163313649246208,2022-12-26 06:56:08 SE Asia Standard Time,2022-12-26,06:56:08,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] temen2 pernah gini gak? tiba tiba muncul something was wrong with your history chat bla bla bla terus chatnya ilang semuaa mana banyak chat grup kelas link gdrive ilang semuaa gimana biar bisa balik yaa😭😭😭  https://t.co/M6loc3TeeA,in,[],[],['https://pbs.twimg.com/media/Fk3KhE6aMAAA6We.jpg'],8,0,9,[],[],https://twitter.com/collegemenfess/status/1607163313649246208,False,,1,https://pbs.twimg.com/media/Fk3KhE6aMAAA6We.jpg,,,,,,,[],,,,
1607162707584876544,1607162707584876544,2022-12-26 06:53:43 SE Asia Standard Time,2022-12-26,06:53:43,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] guys, ada yang mau bantu like tugasku gak di instagram? atau kalo mau barter like juga boleh bangettt, langsung like/rep aja yaa, nanti linknya aku kirim, makasih 😻",in,[],[],[],15,0,4,[],[],https://twitter.com/collegemenfess/status/1607162707584876544,False,,0,,,,,,,,[],,,,
1607162057639755777,1607162057639755777,2022-12-26 06:51:08 SE Asia Standard Time,2022-12-26,06:51:08,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] kampus swasta tuh lg libir nataru ga sih?,in,[],[],[],57,0,6,[],[],https://twitter.com/collegemenfess/status/1607162057639755777,False,,0,,,,,,,,[],,,,
1607161879671222272,1607161879671222272,2022-12-26 06:50:26 SE Asia Standard Time,2022-12-26,06:50:26,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] cara chat dosbim buat follow up masalah bab1 gimana? mau nanya perihal bab1 yg blm ada jwbn dari hari jumat :”,in,[],[],[],4,0,1,[],[],https://twitter.com/collegemenfess/status/1607161879671222272,False,,0,,,,,,,,[],,,,
1607161673756049409,1607161673756049409,2022-12-26 06:49:37 SE Asia Standard Time,2022-12-26,06:49:37,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] yuk buat kampus yang gaada libur tahun baru, bangun yuk. Kita nguli(ah)👍 semangaattt!!!!✊✊✊✊",in,[],[],[],5,2,11,[],[],https://twitter.com/collegemenfess/status/1607161673756049409,False,,0,,,,,,,,[],,,,
1607161338048155648,1607161338048155648,2022-12-26 06:48:17 SE Asia Standard Time,2022-12-26,06:48:17,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] guys kalo ngisi bab 4 kualitatif itu pertanyaannya harus berurutan seperti di pedoman wawancara atau boleh ngacak ya ga sesuai pedoman dan rumusan masalah?,in,[],[],[],2,0,2,[],[],https://twitter.com/collegemenfess/status/1607161338048155648,False,,0,,,,,,,,[],,,,
1607161103687221249,1607161103687221249,2022-12-26 06:47:21 SE Asia Standard Time,2022-12-26,06:47:21,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] aku selalu ngebaur sama semua orang, selalu ngebantu yg bisa aku bantu, at the end of the day gaada yg bener2 deket dan ngerasa gapunya temen.. klo udh begini baiknya gmn? daridulu selalu punya temen deket tp pas kuliah gapunya, idk whats wrong w me",in,[],[],[],4,0,8,[],[],https://twitter.com/collegemenfess/status/1607161103687221249,False,,0,,,,,,,,[],,,,
1607160627122032640,1607160627122032640,2022-12-26 06:45:27 SE Asia Standard Time,2022-12-26,06:45:27,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[Cm] Haloo, biasanya proposal magang diajuin pake map yg kyk gimana ya?",in,[],[],[],3,0,1,[],[],https://twitter.com/collegemenfess/status/1607160627122032640,False,,0,,,,,,,,[],,,,
1607159379333369856,1607159379333369856,2022-12-26 06:40:30 SE Asia Standard Time,2022-12-26,06:40:30,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] Bagi wallpaper reminder skripsiannya bestie, thank you 🙏",in,[],[],[],4,0,4,[],[],https://twitter.com/collegemenfess/status/1607159379333369856,False,,0,,,,,,,,[],,,,
1607157702744248320,1607157702744248320,2022-12-26 06:33:50 SE Asia Standard Time,2022-12-26,06:33:50,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] etika ngechat dosen itu dimulai dari jam brp ya kalau pagi?,in,[],[],[],65,0,24,[],[],https://twitter.com/collegemenfess/status/1607157702744248320,False,,0,,,,,,,,[],,,,
1607157560699949056,1607157560699949056,2022-12-26 06:33:16 SE Asia Standard Time,2022-12-26,06:33:16,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[CM] YANG HARI INI MASIH KULIAH, SEMANGAT SEMANGAT 😭😭😭 😭😭😭😭😭😭😭😭😭😭😭😭😭",in,[],[],[],92,10,130,[],[],https://twitter.com/collegemenfess/status/1607157560699949056,False,,0,,,,,,,,[],,,,
1607156005212950528,1607156005212950528,2022-12-26 06:27:05 SE Asia Standard Time,2022-12-26,06:27:05,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,Ada jurusan sasindo 21 um malang. Pen tanya. Tia. [Cm],in,[],[],[],1,0,1,[],[],https://twitter.com/collegemenfess/status/1607156005212950528,False,,0,,,,,,,,[],,,,
1607153993326948352,1607153993326948352,2022-12-26 06:19:06 SE Asia Standard Time,2022-12-26,06:19:06,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,ini gimana ya biar tulisannya jadi vertikal ga miring kaya gini? udah coba utak atik tapi belum nemu [cm]  https://t.co/KnKtqLpc0U,in,[],[],['https://pbs.twimg.com/media/Fk3CCcNaYAAT6sY.jpg'],3,3,73,[],[],https://twitter.com/collegemenfess/status/1607153993326948352,False,,1,https://pbs.twimg.com/media/Fk3CCcNaYAAT6sY.jpg,,,,,,,[],,,,
1607153318740258816,1607153318740258816,2022-12-26 06:16:25 SE Asia Standard Time,2022-12-26,06:16:25,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,spill pembelian terbaik kalian sebagai mahasiswa utk menunjang perkuliahan atau karir ke depannya di tahun ini [cm],in,[],[],[],5,0,3,[],[],https://twitter.com/collegemenfess/status/1607153318740258816,False,,0,,,,,,,,[],,,,
1607153285118693376,1607153285118693376,2022-12-26 06:16:17 SE Asia Standard Time,2022-12-26,06:16:17,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[Cm] Lagi libur pingin baca novel, saran judul man teman? Thnks",in,[],[],[],10,0,4,[],[],https://twitter.com/collegemenfess/status/1607153285118693376,False,,0,,,,,,,,[],,,,
1607152815008526336,1607152815008526336,2022-12-26 06:14:25 SE Asia Standard Time,2022-12-26,06:14:25,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,Pen cepet cepet selesai smt 5 ini. Aku dah ga sanggup. Capek pol. Bingung kudu yak apa sama maksd dosen. Mana aku juga magang. Kelompoknya rada main sirkel gitu. Capek pol. 😭😭 [cm],in,[],[],[],2,0,3,[],[],https://twitter.com/collegemenfess/status/1607152815008526336,False,,0,,,,,,,,[],,,,
1607152093441458177,1607152093441458177,2022-12-26 06:11:33 SE Asia Standard Time,2022-12-26,06:11:33,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] halooo selamat pagii, siapa hari ini yang baru mulai u4sss? Sender salah satunya, doain sender ya supaya ngerjakannya dilancarkan dan dapat n1l4i yang terbaik, terima kasih dan semoga kalian yang mulai uas hari ini atau yang sdh uas, n1l4inya juga baguss🤲",in,[],[],[],6,0,4,[],[],https://twitter.com/collegemenfess/status/1607152093441458177,False,,0,,,,,,,,[],,,,
1607150103579734016,1607150103579734016,2022-12-26 06:03:38 SE Asia Standard Time,2022-12-26,06:03:38,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] ada yg tau template gratis untuk buat infografis selain canva? di web atau apk?,in,[],[],[],1,0,1,[],[],https://twitter.com/collegemenfess/status/1607150103579734016,False,,0,,,,,,,,[],,,,
1607149508378660865,1607149508378660865,2022-12-26 06:01:16 SE Asia Standard Time,2022-12-26,06:01:16,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"gais, ini buku toefl bagus bgt mau nangis😭 kalian kalo mau belajar toefl aku rekomenin pake ini aja, soalnya penjelasannya gampang dimengerti walau full eng [cm]  https://t.co/jNl7bHEQwu",in,[],[],['https://pbs.twimg.com/media/Fk299gSaMAEvmsT.jpg'],15,141,1072,[],[],https://twitter.com/collegemenfess/status/1607149508378660865,False,,1,https://pbs.twimg.com/media/Fk299gSaMAEvmsT.jpg,,,,,,,[],,,,
1607148420690771969,1607148420690771969,2022-12-26 05:56:57 SE Asia Standard Time,2022-12-26,05:56:57,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"hari ini jam 10 sender sidang skripsi, tolong doanya ya temen temen semoga dipermudah dan diperlancar sidang sender😭🙏🏻 [cm]",in,[],[],[],71,0,78,[],[],https://twitter.com/collegemenfess/status/1607148420690771969,False,,0,,,,,,,,[],,,,
1607143727386234880,1607143727386234880,2022-12-26 05:38:18 SE Asia Standard Time,2022-12-26,05:38:18,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] sender first time mau bimbingan full draft proposal, btw berkas nya itu dijilid atau cuma di klip doang? dan apa aja yg harus dilakuin pas pertama kali bimbingan proposal sama dospem? sender lagi degdegan  https://t.co/BV5MeZMtSd",in,[],[],['https://pbs.twimg.com/media/Fk24tAeaYAElIXI.jpg'],7,2,36,[],[],https://twitter.com/collegemenfess/status/1607143727386234880,False,,1,https://pbs.twimg.com/media/Fk24tAeaYAElIXI.jpg,,,,,,,[],,,,
1607142474203688960,1607142474203688960,2022-12-26 05:33:19 SE Asia Standard Time,2022-12-26,05:33:19,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] mau tanyaaa cara ngilangin itu gimana yaaa??  https://t.co/WR5SXZD7ao,in,[],[],['https://pbs.twimg.com/media/Fk23kBmaUAIPat3.jpg'],3,1,10,[],[],https://twitter.com/collegemenfess/status/1607142474203688960,False,,1,https://pbs.twimg.com/media/Fk23kBmaUAIPat3.jpg,,,,,,,[],,,,
1607140603950936065,1607140603950936065,2022-12-26 05:25:53 SE Asia Standard Time,2022-12-26,05:25:53,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] abis telpon ortu minta restu buat uas hari pertama, tapi kok malah nangis ya😭😭 mak anakmu pgn cepet pulang huhuhu😭😭👍 wish me luck ya guyss, buat kalian yang uasnya hari ini goodluck ya🫶🏻🫶🏻",in,[],[],[],5,0,5,[],[],https://twitter.com/collegemenfess/status/1607140603950936065,False,,0,,,,,,,,[],,,,
1607138493289103362,1607138493289103362,2022-12-26 05:17:30 SE Asia Standard Time,2022-12-26,05:17:30,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] hari ini sender semhas dan barengan ama UAS tolong doakan semoga lancar yaa,in,[],[],[],10,1,12,[],[],https://twitter.com/collegemenfess/status/1607138493289103362,False,,0,,,,,,,,[],,,,
1607136146752180224,1607136146752180224,2022-12-26 05:08:11 SE Asia Standard Time,2022-12-26,05:08:11,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] dikasih waktu revisi abis sidang selama 4 hari, 3 hari tidur 1 harinya baru ngerjakan 😂",in,[],[],[],4,1,6,[],[],https://twitter.com/collegemenfess/status/1607136146752180224,False,,0,,,,,,,,[],,,,
1607135943726858240,1607135943726858240,2022-12-26 05:07:22 SE Asia Standard Time,2022-12-26,05:07:22,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] chat dospem hari ini buat bimbingan mending jamber ya?,in,[],[],[],3,0,4,[],[],https://twitter.com/collegemenfess/status/1607135943726858240,False,,0,,,,,,,,[],,,,
1607132542997757952,1607132541483626496,2022-12-26 04:53:51 SE Asia Standard Time,2022-12-26,04:53:51,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,apa lagi🙂🥲😭,in,[],[],[],0,0,2,[],[],https://twitter.com/collegemenfess/status/1607132542997757952,False,,0,,,,,,,,[],,,,
1607132541483626496,1607132541483626496,2022-12-26 04:53:51 SE Asia Standard Time,2022-12-26,04:53:51,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[CM] anak rantau udh pada pulang dari hari jumat karena di jadwal UAS sampe tggl 22 des. Tapi pas sore kemarin tb tb ada info ngedadak UASnya luring. Aku bingung. Terus anak angkatan udh pd ngecht beliau buat kasih keringanan tapi ternyata sekarang blm ada kejelasan apa (cont)  https://t.co/V3AbMEUmjt,in,[],[],['https://pbs.twimg.com/media/Fk2uh3BaMAA_SY-.jpg'],14,4,82,[],[],https://twitter.com/collegemenfess/status/1607132541483626496,False,,1,https://pbs.twimg.com/media/Fk2uh3BaMAA_SY-.jpg,,,,,,,[],,,,
1607130060703797248,1607130060703797248,2022-12-26 04:44:00 SE Asia Standard Time,2022-12-26,04:44:00,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[Cm] Guys mau nanya kalo ""Pengaruh penggunaan gadget terhadap interaksi sosial siswa dalam berkehidupan sehari-hari"" di transletin ke bahasa Inggris jadi nya gimana ya biar grammar nya bener.. makasi",in,[],[],[],1,0,3,[],[],https://twitter.com/collegemenfess/status/1607130060703797248,False,,0,,,,,,,,[],,,,
1607129998305144832,1607129998305144832,2022-12-26 04:43:45 SE Asia Standard Time,2022-12-26,04:43:45,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] gaisss rekomendasi tas buat laptop 17 inch yg awetttt tahan banting tp affordable, pleazeeee",in,[],[],[],0,0,1,[],[],https://twitter.com/collegemenfess/status/1607129998305144832,False,,0,,,,,,,,[],,,,
1607123891696328704,1607123891696328704,2022-12-26 04:19:29 SE Asia Standard Time,2022-12-26,04:19:29,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[Cm] degdegan takut, hari ini hari lertama UAS. Wish me luck guyss😭😭😭😭",in,[],[],[],10,0,9,[],[],https://twitter.com/collegemenfess/status/1607123891696328704,False,,0,,,,,,,,[],,,,
1607123650817462272,1607123650817462272,2022-12-26 04:18:31 SE Asia Standard Time,2022-12-26,04:18:31,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] punya dosen pembimbing ga peduli tuh rasanya sedih bgt😭 apalagi ditambah liat temen temen yang dosen pembimbing nya baik dan peduli banget bikin cepet beres😭,in,[],[],[],7,1,9,[],[],https://twitter.com/collegemenfess/status/1607123650817462272,False,,0,,,,,,,,[],,,,
1607122937852878848,1607122937852878848,2022-12-26 04:15:41 SE Asia Standard Time,2022-12-26,04:15:41,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] bingung bgt, hari ini mau nanya ke cs banknya, menurut kalian gmn?  https://t.co/OVbCSLxvC9",in,[],[],['https://pbs.twimg.com/media/Fk2ly3uakAUhw2O.jpg'],4,0,18,[],[],https://twitter.com/collegemenfess/status/1607122937852878848,False,,1,https://pbs.twimg.com/media/Fk2ly3uakAUhw2O.jpg,,,,,,,[],,,,
1607122225278390273,1607122225278390273,2022-12-26 04:12:52 SE Asia Standard Time,2022-12-26,04:12:52,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] guys tolong doakan sender agar tidak mengul4ng dan dapet n!lai bagus di metodologi penelitian huhu doa yang sama buat kalian juga,in,[],[],[],5,1,7,[],[],https://twitter.com/collegemenfess/status/1607122225278390273,False,,0,,,,,,,,[],,,,
1607116561562886146,1607116561562886146,2022-12-26 03:50:21 SE Asia Standard Time,2022-12-26,03:50:21,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] ada yg bisa aku minta saran ttg kuliah? Aku mau lanjut kuliah atau pindah ke tempat lain,in,[],[],[],3,0,2,[],[],https://twitter.com/collegemenfess/status/1607116561562886146,False,,0,,,,,,,,[],,,,
1607116084406288385,1607116084406288385,2022-12-26 03:48:27 SE Asia Standard Time,2022-12-26,03:48:27,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] yang belum tidurr karna urusan kuliah semangat yaaa. kuliah penting, tp kesehatan kalian juga ga kalah penting, yuk pelan pelan usaha jd morning person, sender lg nyoba nih SEMANGAAT🤗",in,[],[],[],1,3,13,[],[],https://twitter.com/collegemenfess/status/1607116084406288385,False,,0,,,,,,,,[],,,,
1607115727827537920,1607115727827537920,2022-12-26 03:47:02 SE Asia Standard Time,2022-12-26,03:47:02,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] Mau curhat sekalian mau nanya🙂  https://t.co/6Gbpmyejki,in,[],[],['https://pbs.twimg.com/media/Fk2fPMaaMAQ5y5Q.jpg'],20,2,94,[],[],https://twitter.com/collegemenfess/status/1607115727827537920,False,,1,https://pbs.twimg.com/media/Fk2fPMaaMAQ5y5Q.jpg,,,,,,,[],,,,
1607114897284030464,1607114897284030464,2022-12-26 03:43:44 SE Asia Standard Time,2022-12-26,03:43:44,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] ayo kita berdoa bersama semoga diaminin 40 org lebihh  https://t.co/xK4Q6EUrZk,in,[],[],['https://pbs.twimg.com/media/Fk2ee2jaEAAI0S2.jpg'],51,0,200,[],[],https://twitter.com/collegemenfess/status/1607114897284030464,False,,1,https://pbs.twimg.com/media/Fk2ee2jaEAAI0S2.jpg,,,,,,,[],,,,
1607109102509129728,1607109102509129728,2022-12-26 03:20:43 SE Asia Standard Time,2022-12-26,03:20:43,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] boleh ga sih kalo hal2 yg harus direvisi sampe bimbingan selanjutnya belum kelar semua?  https://t.co/bjrV11aqVM,in,[],[],['https://pbs.twimg.com/media/Fk2ZNjmagAAVGr1.jpg'],7,5,12,[],[],https://twitter.com/collegemenfess/status/1607109102509129728,False,,1,https://pbs.twimg.com/media/Fk2ZNjmagAAVGr1.jpg,,,,,,,[],,,,
1607107867827666944,1607107867827666944,2022-12-26 03:15:48 SE Asia Standard Time,2022-12-26,03:15:48,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[CM] Help please bagi yang paham😫🙏  https://t.co/HgdtetyO7n,in,[],[],['https://pbs.twimg.com/media/Fk2YFtZaMAE2gpZ.jpg'],7,1,37,[],[],https://twitter.com/collegemenfess/status/1607107867827666944,False,,1,https://pbs.twimg.com/media/Fk2YFtZaMAE2gpZ.jpg,,,,,,,[],,,,
1607103266973978624,1607103266973978624,2022-12-26 02:57:32 SE Asia Standard Time,2022-12-26,02:57:32,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"yang masih bangun, apa harapan kalian di 2023 dan semester baru? [cm]  https://t.co/xLyLZfky6K",in,[],[],['https://pbs.twimg.com/media/Fk2T55SaEAEUXJW.jpg'],50,3,49,[],[],https://twitter.com/collegemenfess/status/1607103266973978624,False,,1,https://pbs.twimg.com/media/Fk2T55SaEAEUXJW.jpg,,,,,,,[],,,,
1607102571986190338,1607102571986190338,2022-12-26 02:54:46 SE Asia Standard Time,2022-12-26,02:54:46,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[CM] Kerja kelompok ini akal-akalan siapa sih? sumpah gw capek bgt cuma di suruh2 doang 😭,in,[],[],[],1,0,5,[],[],https://twitter.com/collegemenfess/status/1607102571986190338,False,,0,,,,,,,,[],,,,
1607096830361473024,1607096830361473024,2022-12-26 02:31:57 SE Asia Standard Time,2022-12-26,02:31:57,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[Cm] hallo, guys disininada anak UB? aku pengen bantuannya untuk download repository 🙏",in,[],[],[],0,0,2,[],[],https://twitter.com/collegemenfess/status/1607096830361473024,False,,0,,,,,,,,[],,,,
1607093108625534977,1607093108625534977,2022-12-26 02:17:10 SE Asia Standard Time,2022-12-26,02:17:10,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"Sender lg belajar, laper enaknya pesen nasi apa martabak manis yaa…. [cm]",in,[],[],[],27,0,12,[],[],https://twitter.com/collegemenfess/status/1607093108625534977,False,,0,,,,,,,,[],,,,
1607091051357171712,1607091051357171712,2022-12-26 02:08:59 SE Asia Standard Time,2022-12-26,02:08:59,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[Cm] temen2 anak ipb boleh ga aku mau minta tolong buat download repository?,in,[],[],[],2,0,1,[],[],https://twitter.com/collegemenfess/status/1607091051357171712,False,,0,,,,,,,,[],,,,
1607089185374220289,1607089185374220289,2022-12-26 02:01:34 SE Asia Standard Time,2022-12-26,02:01:34,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] terima kasih elon musk, berguna banget sih ini mah ahahaha  https://t.co/K1Q6i4GL24",in,[],[],['https://pbs.twimg.com/media/Fk2HGLwagAEeiGE.jpg'],9,0,61,[],[],https://twitter.com/collegemenfess/status/1607089185374220289,False,,1,https://pbs.twimg.com/media/Fk2HGLwagAEeiGE.jpg,,,,,,,[],,,,
1607088969988345857,1607088969988345857,2022-12-26 02:00:43 SE Asia Standard Time,2022-12-26,02:00:43,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] Doain ya, semoga data yang dibutuhkan dari dinas hari ini keambil semua. Pengen segera selesaikan ini. Pengen bobo tenang tanpa mikirin graduation papers.  https://t.co/4AxBCWPh4l",in,[],[],['https://pbs.twimg.com/media/Fk2G5rXaAAEGAoX.jpg'],1,0,4,[],[],https://twitter.com/collegemenfess/status/1607088969988345857,False,,1,https://pbs.twimg.com/media/Fk2G5rXaAAEGAoX.jpg,,,,,,,[],,,,
1607087116168855552,1607087116168855552,2022-12-26 01:53:21 SE Asia Standard Time,2022-12-26,01:53:21,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] saking nunggunya dospem bales chat aku ngajuin judul, sampe kebawa mimpi dapet balesan wa ""Ok Ibu Acc"" auto lgsg bangun girang. lah pas ngecek hp kok gaada balesan ternyata cuma mimpi MBOH LAH 🤣",in,[],[],[],2,0,8,[],[],https://twitter.com/collegemenfess/status/1607087116168855552,False,,0,,,,,,,,[],,,,
1607086767580250112,1607086767580250112,2022-12-26 01:51:58 SE Asia Standard Time,2022-12-26,01:51:58,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[Cm] kalau di paper, bab 2 perlu penelitian terdahulu gak? Atau langsung teori-teorinya aja?",in,[],[],[],3,0,0,[],[],https://twitter.com/collegemenfess/status/1607086767580250112,False,,0,,,,,,,,[],,,,
1607085683990212608,1607085683990212608,2022-12-26 01:47:39 SE Asia Standard Time,2022-12-26,01:47:39,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] cungg yang masih nugas jam segini ditengah org org dah pada libur:(,in,[],[],[],4,0,3,[],[],https://twitter.com/collegemenfess/status/1607085683990212608,False,,0,,,,,,,,[],,,,
1607085178152980480,1607085178152980480,2022-12-26 01:45:39 SE Asia Standard Time,2022-12-26,01:45:39,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] guys mohon maaf mau izin tanya, bab 2 ttg landasan teori itu harus di masukkan lagi bagian pembahasan atau gimana konsepnya?",in,[],[],[],1,1,6,[],[],https://twitter.com/collegemenfess/status/1607085178152980480,False,,0,,,,,,,,[],,,,
1607084322275876864,1607084322275876864,2022-12-26 01:42:15 SE Asia Standard Time,2022-12-26,01:42:15,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] aku telat satu smstr ngerjain skripsi krn harus ngurus masalah keluarga, berusaha ngejar tp ya emg ga bisa cpt2 trnyata.. jdinya temen2 udh lulus duluan trs skrng aku sendirian, mana ngerantau, tp gpp aku masi kuat.. buat yg baca ini, aku minta doa ya biar aku cpt selesai🤗",in,[],[],[],17,2,65,[],[],https://twitter.com/collegemenfess/status/1607084322275876864,False,,0,,,,,,,,[],,,,
1607083016873967616,1607083016873967616,2022-12-26 01:37:04 SE Asia Standard Time,2022-12-26,01:37:04,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] kalian ada gak yg sering bolak balik kos-rumah tapi tiap abis nyampe tuh rasanya tetep perlu adaptasi even rumah sendiri?😭 sender kayak gitu, rasanya capek weh, tapi kalo jarang/ga pulang katanya aneh(?), paham gak?  https://t.co/btnmH9mmzs",in,[],[],['https://pbs.twimg.com/media/Fk2BfIsakAEVbUu.png'],1,0,10,[],[],https://twitter.com/collegemenfess/status/1607083016873967616,False,,1,https://pbs.twimg.com/media/Fk2BfIsakAEVbUu.png,,,,,,,[],,,,
1607082780856549378,1607082780856549378,2022-12-26 01:36:07 SE Asia Standard Time,2022-12-26,01:36:07,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[CM] operasionalisasi konsep itu nggak harus semuanya terpenuhi kan ya? kalau dari hasil penelitian ada konsep yang nggak terpenuhi berarti justru itu temuanya kan ya?,in,[],[],[],0,1,2,[],[],https://twitter.com/collegemenfess/status/1607082780856549378,False,,0,,,,,,,,[],,,,
1607082524341334018,1607082524341334018,2022-12-26 01:35:06 SE Asia Standard Time,2022-12-26,01:35:06,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] jasa turnitin yang masih open jam segini siapa pliss😭😭,in,[],[],[],18,0,12,[],[],https://twitter.com/collegemenfess/status/1607082524341334018,False,,0,,,,,,,,[],,,,
1607082154747625472,1607082154747625472,2022-12-26 01:33:38 SE Asia Standard Time,2022-12-26,01:33:38,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] kalo kita bikin 3 rumusan masalah di skripsi, artinya kita punya 1 hipotesis atau 3 hipotesis? hipotesis itu diambil dari rumusan masalah itu kan?",in,[],[],[],1,0,8,[],[],https://twitter.com/collegemenfess/status/1607082154747625472,False,,0,,,,,,,,[],,,,
1607080257831718913,1607080257831718913,2022-12-26 01:26:06 SE Asia Standard Time,2022-12-26,01:26:06,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[CM] Apa saja pertanyaan saat sempro yang wajib kita tahu,in,[],[],[],2,2,15,[],[],https://twitter.com/collegemenfess/status/1607080257831718913,False,,0,,,,,,,,[],,,,
